u,v,key,osmid,name,highway,length,maxspeed,oneway,artery
281630131,312831508,0,28672340,Brooks Drive,residential,94.83862725000938,,False,Other
281630131,6163189120,0,532779874,Chiremba Road,secondary,250.08259094957032,80,False,Other
281630131,312738427,0,532779874,Chiremba Road,secondary,175.87940376025148,"['60', '80']",False,Other
281630153,6167503426,0,28477633,Bradfield Road,residential,19.004602076903392,,False,Other
281630153,6163166509,0,525345907,Chiremba Road,secondary,6.1044495845181626,60,False,Other
281630153,312738427,0,525345907,Chiremba Road,secondary,203.06801229633345,60,False,Other
281630156,312834870,0,28477635,Hillside Road,residential,16.36560031909545,,False,Other
281630156,312816432,0,658097462,Chiremba Road,secondary,56.71666566621257,60,True,Other
281630161,283431720,0,25981033,Wheeler Avenue,residential,430.9870312268822,,False,Other
281630161,281630156,0,658097462,Chiremba Road,secondary,150.02868007560747,60,True,Other
281630171,320001696,0,29091323,Tokwe Road,residential,17.09571379843545,,False,Other
281630171,320001438,0,158203620,,residential,23.224269197631237,,False,Other
281630171,5169601607,0,532779869,Chiremba Road,secondary,91.688525829249,80,False,Other
281630171,6167574918,0,532779869,Chiremba Road,secondary,242.96269610811743,80,False,Other
281630328,312831866,0,28477602,Baring Row,residential,37.61988476479981,,False,Other
281630328,312797836,0,532779874,Chiremba Road,secondary,141.73900394486867,80,False,Other
281630328,281630333,0,532779874,Chiremba Road,secondary,251.64613932950817,80,False,Other
281630333,281630328,0,532779874,Chiremba Road,secondary,251.64613932950812,80,False,Other
281630333,13009933863,0,532779874,Chiremba Road,secondary,25.265758656270982,80,False,Other
281630333,6163189119,0,658100470,,secondary_link,30.64692295910237,,True,Other
281630382,6382228879,0,532779869,Chiremba Road,secondary,6.737328180275375,80,False,Other
281630382,9856889346,0,1074657808,,residential,18.116778600617323,,False,Other
281630388,320001651,0,29091322,Limpopo Way,residential,29.00711142709106,,False,Other
281630388,6167574918,0,532779869,Chiremba Road,secondary,40.83580321551748,80,False,Other
281630388,6158178259,0,532779869,Chiremba Road,secondary,179.56039104713884,80,False,Other
281636572,281640752,0,25820599,Kwame Nkrumah (Union) Avenue,residential,49.34264614175628,,False,Kwame Nkrumah Ave
281636572,281637909,0,25820599,Kwame Nkrumah (Union) Avenue,residential,24.80224960612892,,False,Kwame Nkrumah Ave
281636572,281637454,0,345324773,Julius Nyerere Way,primary,142.7525086410844,60,True,Julius Nyerere Way
281636699,281636572,0,345324773,Julius Nyerere Way,primary,148.2440298633665,60,True,Julius Nyerere Way
281636699,281643527,0,532698235,Samora Machel Avenue,trunk,25.084399500498613,,True,Samora Machel Ave
281636731,281617042,0,25820686,Jomo Kenyatta Lane,residential,24.370372090124008,,False,Other
281636731,281624890,0,532698231,Julius Nyerere Way,primary,33.192894631063155,60,True,Julius Nyerere Way
281636731,281624892,0,25821365,Jomo Kenyatta Lane,residential,224.58309111001847,,False,Other
281636982,3518285985,0,25820825,Fidel Castro Road,secondary,20.58872189270824,60,True,Other
281636982,1229317288,0,345135232,,primary,18.94179108144148,,True,Other
281637027,282836296,0,345135215,Julius Nyerere Way,primary,44.249313151964024,60,True,Julius Nyerere Way
281637027,281615661,0,25928670,,primary_link,71.11114695147623,,True,Other
281637055,6290674984,0,671774597,,secondary,16.850792290207885,,False,Other
281637055,281637027,0,532698225,Julius Nyerere Way,primary,167.38726914117333,60,True,Julius Nyerere Way
281637134,281637977,0,25923786,Jason Moyo Avenue,tertiary,21.81318380493927,,True,Other
281637134,282780110,0,532698225,Julius Nyerere Way,primary,204.52507138371914,60,True,Julius Nyerere Way
281637454,281642171,0,376805516,Nelson Mandela Avenue,tertiary,37.192719270708416,,True,Other
281637454,281637134,0,345324773,Julius Nyerere Way,primary,204.09601862016268,60,True,Julius Nyerere Way
281637668,281637454,0,376805516,Nelson Mandela Avenue,tertiary,24.55118525346645,,True,Other
281637668,281637909,0,345135218,Julius Nyerere Way,primary,142.21650946115918,60,True,Julius Nyerere Way
281637691,6290674984,0,345135218,Julius Nyerere Way,primary,157.93699860839607,60,True,Julius Nyerere Way
281637845,282836296,0,345135210,Bank Street,secondary,20.681031393173512,60,True,Other
281637845,281637691,0,671888123,Julius Nyerere Way,primary,56.72735741757656,60,True,Julius Nyerere Way
281637909,281636572,0,25820599,Kwame Nkrumah (Union) Avenue,residential,24.80224960612892,,False,Kwame Nkrumah Ave
281637909,4402762147,0,25820599,Kwame Nkrumah (Union) Avenue,residential,203.10160494174278,,False,Kwame Nkrumah Ave
281637909,281643635,0,345135218,Julius Nyerere Way,primary,116.65818179605786,60,True,Julius Nyerere Way
281637977,2269911150,0,25923786,Jason Moyo Avenue,tertiary,59.304358909651434,,True,Other
281637977,281637668,0,345135218,Julius Nyerere Way,primary,198.69513680696184,60,True,Julius Nyerere Way
281638403,281638443,0,25821358,Robert Mugabe Road,secondary,82.16475776353957,60,True,Robert Mugabe Rd
281638403,281810923,0,217679662,Robson Manyika Avenue,secondary_link,62.9765156622179,80,True,Other
281638443,281640115,0,25821358,Robert Mugabe Road,secondary,38.423404708370455,60,True,Robert Mugabe Rd
281638443,281810776,0,217679704,,unclassified,34.876997317748796,,False,Other
281638584,282780172,0,25821358,Robert Mugabe Road,secondary,75.70606621637042,60,True,Robert Mugabe Rd
281638584,281639396,0,25821108,Sam Nujoma Street (2nd Street),tertiary,93.83860657971289,60,True,Second Street
281638695,282546190,0,25821358,Robert Mugabe Road,secondary,17.22654091806021,60,True,Robert Mugabe Rd
281638695,282780081,0,25279870,Fourth Street/ S.V Muzenda,secondary,94.48140788655348,60,True,Other
281638821,281638884,0,25821357,Sir Seretse Khama Street,residential,91.55998809947735,,True,Other
281638821,281642607,0,25821358,Robert Mugabe Road,secondary,198.6349074818283,60,True,Robert Mugabe Rd
281638884,281641897,0,25820910,Agostinho Neto Avenue,residential,70.03549147434644,,False,Other
281638884,11372902256,0,25820910,Agostinho Neto Avenue,residential,126.4741781338528,,False,Other
281638884,282780140,0,25821357,Sir Seretse Khama Street,residential,96.48605503581727,,True,Other
281638937,281639063,0,345135219,Kenneth Kaunda Avenue,secondary,79.40724299071923,60,False,Other
281638937,281615661,0,217893553,Kenneth Kaunda Avenue,secondary,170.72029155671163,60,False,Other
281639063,281638937,0,345135219,Kenneth Kaunda Avenue,secondary,79.40724299071923,60,False,Other
281639063,282780133,0,25821357,Sir Seretse Khama Street,residential,91.18568373106834,,True,Other
281639063,281642453,0,345135219,Kenneth Kaunda Avenue,secondary,193.40960183994753,60,False,Other
281639216,281638821,0,25821358,Robert Mugabe Road,secondary,67.63151919714016,60,True,Robert Mugabe Rd
281639216,281639341,0,25821304,Mayor Urimbo Terrace,residential,96.83756389232533,,True,Other
281639261,281638821,0,25821357,Sir Seretse Khama Street,residential,97.44580995539476,,True,Other
281639261,281639341,0,345302570,Robson Manyika Avenue,secondary,72.45561814755824,80,True,Other
281639341,281637055,0,345302570,Robson Manyika Avenue,secondary,184.496148136702,80,True,Other
281639341,281638937,0,25821304,Mayor Urimbo Terrace,residential,186.64272488811162,,True,Other
281639396,281642490,0,345302570,Robson Manyika Avenue,secondary,137.21618080811373,80,True,Other
281639396,282780148,0,25821108,Sam Nujoma Street (2nd Street),tertiary,94.84726876108324,60,True,Second Street
281639602,281639619,0,25821300,McChlery Avenue South,residential,16.451218001636196,,False,Other
281639602,281639852,0,25821300,McChlery Avenue South,residential,153.509725401352,,False,Other
281639602,281627056,0,376805515,ED Mnangagwa Road,primary,196.53902670040247,80,True,Other
281639619,281639602,0,25821300,McChlery Avenue South,residential,16.451218001636196,,False,Other
281639619,281809596,0,25939386,ED Mnangagwa Road,primary,144.89869258191237,,True,Other
281639852,283426698,0,25981023,Morris Road,residential,122.13278520800922,,False,Other
281639852,281639602,0,25821300,McChlery Avenue South,residential,153.509725401352,,False,Other
281639852,281639891,0,25821300,McChlery Avenue South,residential,103.513086152684,,False,Other
281639891,281643318,0,25821348,Carruthers Avenue,residential,110.74836572378824,,False,Other
281639891,281639852,0,25821300,McChlery Avenue South,residential,103.51308615268397,,False,Other
281639891,281640207,0,25821300,McChlery Avenue South,residential,38.60566984875562,,False,Other
281640115,6375081021,0,345302566,Robert Mugabe Road,secondary,100.85714056069241,60,True,Robert Mugabe Rd
281640115,281809745,0,25836472,Enterprise Road South,secondary_link,139.2043240215224,,True,Other
281640207,281627642,0,376805522,Robert Mugabe Road,primary,103.06971736386578,60,False,Robert Mugabe Rd
281640207,281639891,0,25821300,McChlery Avenue South,residential,38.60566984875562,,False,Other
281640207,6375081022,0,376805522,Robert Mugabe Road,primary,153.36163741389922,60,False,Robert Mugabe Rd
281640501,281640594,0,1145568675,Harare Street,residential,129.6266351409741,,False,Other
281640501,277994989,0,368354249,Samora Machel Avenue,trunk,145.8287624575972,,True,Samora Machel Ave
281640594,281640501,0,1145568675,Harare Street,residential,129.6266351409741,,False,Other
281640594,287986260,0,25821307,Kaguvi Street,"['unclassified', 'residential']",225.11079867315482,60,False,Other
281640594,281640661,0,25821307,Kwame Nkrumah (Union) Avenue,residential,114.44012926552797,,False,Kwame Nkrumah Ave
281640594,281615477,0,1145568675,Harare Street,residential,101.04523065986078,,False,Other
281640661,282780264,0,25821307,Kwame Nkrumah (Union) Avenue,residential,25.82445761220378,,False,Kwame Nkrumah Ave
281640661,281615526,0,25821340,Mbuya Nehanda Street,residential,130.69430263443397,,False,Other
281640661,281640594,0,25821307,Kwame Nkrumah (Union) Avenue,residential,114.44012926552797,,False,Kwame Nkrumah Ave
281640752,282780156,0,25820599,Kwame Nkrumah (Union) Avenue,residential,63.37654571633041,,False,Kwame Nkrumah Ave
281640752,281636572,0,25820599,Kwame Nkrumah (Union) Avenue,residential,49.34264614175628,,False,Kwame Nkrumah Ave
281641897,2269911151,0,25820910,Agostinho Neto Avenue,residential,58.031107955234475,,False,Other
281641897,281638884,0,25820910,Agostinho Neto Avenue,residential,70.03549147434644,,False,Other
281641897,281639216,0,25821304,Mayor Urimbo Terrace,residential,90.97189396583596,,True,Other
281642162,282780137,0,25821304,Mayor Urimbo Terrace,residential,102.76350449492593,,True,Other
281642162,281642260,0,25821364,George Silundika Drive,residential,76.85282136912551,40,False,Other
281642171,281642162,0,25821304,Mayor Urimbo Terrace,residential,94.95134021121818,,True,Other
281642171,281642192,0,376805516,Nelson Mandela Avenue,tertiary,77.48258614852026,,True,Other
281642192,281640752,0,25821357,Sir Seretse Khama Street,residential,127.93278143014535,,True,Other
281642192,281617749,0,376805516,Nelson Mandela Avenue,tertiary,329.4624139738274,,True,Other
281642237,282780042,0,25821354,First Street,residential,18.289542310961117,60,False,First Street
281642237,281636699,0,532698235,Samora Machel Avenue,trunk,130.31939521012677,,True,Samora Machel Ave
281642237,281642428,0,25821354,First Street,residential,125.68289506910824,60,False,First Street
281642260,281642192,0,25821357,Sir Seretse Khama Street,residential,95.02233712490641,,True,Other
281642260,11372729013,0,25821364,George Silundika Drive,residential,114.75863982828129,40,False,Other
281642260,281642162,0,25821364,George Silundika Drive,residential,76.85282136912551,40,False,Other
281642428,281642237,0,25821354,First Street,residential,125.68289506910824,60,False,First Street
281642428,282780107,0,25821382,Kwame Nkrumah Avenue,residential,178.59270483342422,,False,Kwame Nkrumah Ave
281642453,281586487,0,345135219,Kenneth Kaunda Avenue,secondary,137.32443586506707,60,False,Other
281642453,282775184,0,25821353,Kavalamanja Battle Street,residential,91.086664781544,,True,Other
281642453,281639063,0,345135219,Kenneth Kaunda Avenue,secondary,193.40960183994753,60,False,Other
281642490,281639261,0,345302570,Robson Manyika Avenue,secondary,196.50413872697038,80,True,Other
281642490,281642607,0,25821353,Kavalamanja Battle Street,residential,93.88068049766592,,True,Other
281642607,281638584,0,25821358,Robert Mugabe Road,secondary,138.4834485272963,60,True,Robert Mugabe Rd
281642842,281624937,0,25446810,Fifth Street,residential,113.0191161793324,,False,Other
281642842,282546178,0,25821305,Robson Manyika Avenue,secondary,235.62164764838246,80,True,Other
281642879,281643047,0,25821349,Market Street,residential,106.4001997075071,,False,Other
281642912,281643047,0,25821349,Market Street,residential,379.3196862174183,,False,Other
281642912,281643170,0,26336781,Market Street,residential,288.4232013635417,,False,Other
281642912,281627642,0,25821359,Market Street,residential,88.70155157064012,,False,Other
281643047,281642879,0,25821349,Market Street,residential,106.40019970750711,,False,Other
281643047,281642912,0,25821349,Market Street,residential,379.3196862174183,,False,Other
281643047,281810776,0,217679704,,unclassified,84.2139079168472,,False,Other
281643170,281642912,0,26336781,Market Street,residential,288.4232013635417,,False,Other
281643286,281627576,0,25281196,Bodle Avenue,residential,34.700553842759746,,False,Other
281643286,281643407,0,25821348,Carruthers Avenue,residential,123.01919381197705,,False,Other
281643286,275408449,0,25281196,Bodle Avenue,residential,401.53218520006635,,False,Other
281643286,282833188,0,25821348,Carruthers Avenue,residential,439.27227112607954,,False,Other
281643318,281643407,0,25821348,Carruthers Avenue,residential,117.47018255984548,,False,Other
281643318,281639891,0,25821348,Carruthers Avenue,residential,110.74836572378824,,False,Other
281643318,283426698,0,657458415,Walter Hill Avenue,residential,201.7570492450065,,False,Other
281643407,281643286,0,25821348,Carruthers Avenue,residential,123.01919381197705,,False,Other
281643407,281643318,0,25821348,Carruthers Avenue,residential,117.47018255984548,,False,Other
281643407,283427108,0,25981025,Frank Johnson Avenue,residential,303.28868232734015,,False,Other
281643527,281643636,0,368354249,Samora Machel Avenue,trunk,27.735001386912902,,True,Samora Machel Ave
281643527,282780038,0,532698233,Julius Nyerere Way,primary,19.877868817508105,60,True,Julius Nyerere Way
