segment_id,road_name,artery,highway,length_m,oneway,avg_congestion,avg_speed_kmh,avg_vehicles,mid_lat,mid_lon,congestion_band,band_colour
281617048_281618140,Nelson Mandela Avenue,Other,secondary,175.8800313081777,0,0.3026,43.3,31.0,-17.826749,31.054359,Moderate,#BA7517
281617048_282780029,Nelson Mandela Avenue,Other,secondary,155.6388262857593,0,0.2663,45.3,28.0,-17.82968,31.052185,Free flow,#1D9E75
281617057_281616528,Ninth Street,Other,residential,128.8617458659121,0,0.2912,43.93,30.0,-17.827859,31.053938,Free flow,#1D9E75
281617057_281617059,Ninth Street,Other,residential,128.93123781191267,0,0.2674,45.24,26.0,-17.810556,31.047538,Free flow,#1D9E75
281617057_281617669,Oliver Tambo Avenue,Other,residential,212.69413810398356,0,0.2808,44.5,29.0,-17.831446,31.081966,Free flow,#1D9E75
281617059_277314840,Herbert Chitepo Avenue,Other,secondary,319.40358930185243,0,0.2812,44.48,29.0,-17.82925,31.065543,Free flow,#1D9E75
281617059_277314844,Herbert Chitepo Avenue,Other,secondary,214.9040613163148,0,0.2918,43.89,31.0,-17.822039,31.040627,Free flow,#1D9E75
281617059_281617057,Ninth Street,Other,residential,128.93123781191267,0,0.2899,44.0,29.0,-17.821573,31.05476,Free flow,#1D9E75
281617059_282779551,Ninth Street,Other,residential,127.81418246569844,0,0.2768,44.72,29.0,-17.820881,31.046716,Free flow,#1D9E75
281617062_2269911115,Selous Avenue,Other,residential,179.28533875306363,0,0.28,44.55,29.0,-17.825535,31.042828,Free flow,#1D9E75
281617062_277994869,Liberation Legacy Way,Other,secondary,136.98641445151702,0,0.2882,44.09,29.0,-17.840659,31.039713,Free flow,#1D9E75
281617062_281617656,Liberation Legacy Way,Other,secondary,128.05077659765487,0,0.2661,45.31,27.0,-17.817092,31.056667,Free flow,#1D9E75
281617062_281617658,Selous Avenue,Other,residential,179.16200937826451,0,0.2859,44.22,28.0,-17.840687,31.046014,Free flow,#1D9E75
281617064_11622423595,Patrice Lumumba Street,Other,residential,64.22093147360157,1,0.2954,43.69,30.0,-17.828388,31.061791,Free flow,#1D9E75
281617064_281617626,Selous Avenue,Other,residential,12.597132483615171,0,0.2738,44.89,29.0,-17.837359,31.062039,Free flow,#1D9E75
281617064_281617663,Selous Avenue,Other,residential,159.73854202306677,0,0.2777,44.67,29.0,-17.831501,31.065675,Free flow,#1D9E75
281617143_277314796,Herbert Chitepo Avenue,Other,secondary,81.20182255655331,0,0.2734,44.91,27.0,-17.828166,31.044378,Free flow,#1D9E75
281617143_277994824,Herbert Chitepo Avenue,Other,secondary,115.59702249755516,0,0.301,43.39,31.0,-17.828229,31.05708,Moderate,#BA7517
281617143_281617665,Jomo Kenyatta Lane,Other,residential,252.8694055591498,0,0.2706,45.06,29.0,-17.827376,31.058583,Free flow,#1D9E75
281617626_277994840,Patrice Lumumba Street,Other,residential,125.96713548662431,1,0.3118,42.79,32.0,-17.817259,31.047996,Moderate,#BA7517
281617626_281617064,Selous Avenue,Other,residential,12.597132483615171,0,0.2701,45.09,28.0,-17.827107,31.04515,Free flow,#1D9E75
281617626_282780014,Selous Avenue,Other,residential,177.67293137474314,0,0.2751,44.81,28.0,-17.833029,31.067929,Free flow,#1D9E75
281617654_281617711,Nelson Mandela Avenue,Other,secondary,61.6456748443358,1,0.2779,44.66,29.0,-17.822773,31.054709,Free flow,#1D9E75
281617654_281624932,Nelson Mandela Avenue,Other,secondary,101.73801152246828,0,0.3072,43.05,31.0,-17.82086,31.058616,Moderate,#BA7517
281617654_281624948,George Silundika Avenue,Other,residential,104.98816917320818,0,0.2828,44.39,30.0,-17.841377,31.044668,Free flow,#1D9E75
281617656_2269911113,Oliver Tambo Avenue,Other,residential,179.98349843818434,0,0.2771,44.7,28.0,-17.825886,31.040869,Free flow,#1D9E75
281617656_277994795,Liberation Legacy Way,Other,secondary,127.91007539657092,0,0.2431,46.58,26.0,-17.825005,31.047085,Free flow,#1D9E75
281617656_281617062,Liberation Legacy Way,Other,secondary,128.05077659765487,0,0.3001,43.44,30.0,-17.833483,31.051346,Moderate,#BA7517
281617656_281617669,Oliver Tambo Avenue,Other,residential,178.7841496073589,0,0.304,43.22,31.0,-17.819279,31.042352,Moderate,#BA7517
281617658_281616528,Selous Avenue,Other,residential,212.12278744017388,0,0.2932,43.82,30.0,-17.832231,31.052438,Free flow,#1D9E75
281617658_281617026,Eighth Street,Other,residential,136.22619508920877,0,0.2755,44.79,28.0,-17.829891,31.03638,Free flow,#1D9E75
281617658_281617062,Selous Avenue,Other,residential,179.16200937826451,0,0.2779,44.66,28.0,-17.832426,31.041818,Free flow,#1D9E75
281617658_281617669,Eighth Street,Other,residential,131.0970415699283,0,0.2858,44.23,29.0,-17.830825,31.05895,Free flow,#1D9E75
281617663_2269911125,Sam Nujoma Street (2nd St. Extension),Other,trunk,130.70380432895973,0,0.3003,43.42,31.0,-17.840262,31.058308,Moderate,#BA7517
281617663_2631138049,Sam Nujoma Street (2nd St. Extension),Other,trunk,128.3211409387111,0,0.2946,43.74,30.0,-17.843181,31.048784,Free flow,#1D9E75
281617663_281617064,Selous Avenue,Other,residential,159.73854202306677,0,0.2797,44.56,29.0,-17.817422,31.042796,Free flow,#1D9E75
281617663_281617665,Selous Avenue,Other,residential,82.42891621205155,0,0.2991,43.49,30.0,-17.838146,31.042704,Free flow,#1D9E75
281617665_281617143,Jomo Kenyatta Lane,Other,residential,252.8694055591498,0,0.2861,44.2,29.0,-17.839372,31.048962,Free flow,#1D9E75
281617665_281617663,Selous Avenue,Other,residential,82.42891621205155,0,0.2822,44.42,29.0,-17.849236,31.058698,Free flow,#1D9E75
281617665_281617667,Jomo Kenyatta Lane,Other,residential,128.78547145943602,0,0.2674,45.24,27.0,-17.836381,31.061412,Free flow,#1D9E75
281617667_2269911125,Julius Nyerere Way,Julius Nyerere Way,primary,86.12491689487474,1,0.4165,37.03,62.0,-17.842188,31.047783,Moderate,#BA7517
281617667_281617665,Jomo Kenyatta Lane,Other,residential,128.78547145943602,0,0.2724,44.97,28.0,-17.817019,31.041498,Free flow,#1D9E75
281617667_281624892,Jomo Kenyatta Lane,Other,residential,23.97239060701721,0,0.3045,43.19,31.0,-17.822385,31.055095,Moderate,#BA7517
281617669_281617057,Oliver Tambo Avenue,Other,residential,212.69413810398356,0,0.2631,45.47,26.0,-17.836798,31.044654,Free flow,#1D9E75
281617669_281617656,Oliver Tambo Avenue,Other,residential,178.7841496073589,0,0.2547,45.94,26.0,-17.811838,31.047575,Free flow,#1D9E75
281617669_281617658,Eighth Street,Other,residential,131.0970415699283,0,0.2612,45.58,27.0,-17.822623,31.06521,Free flow,#1D9E75
281617669_6162569922,Eighth Street,Other,residential,62.89841616493506,0,0.3085,42.97,32.0,-17.833714,31.060445,Moderate,#BA7517
281617693_277314727,Samora Machel Avenue,Samora Machel Ave,trunk,32.407176185596086,1,0.4075,37.52,64.0,-17.852173,31.054044,Moderate,#BA7517
281617693_282779897,ED Mnangagwa Road,Other,trunk,16.28978833087599,1,0.2842,44.32,30.0,-17.811511,31.040365,Free flow,#1D9E75
281617711_281617801,Nelson Mandela Avenue,Other,secondary,43.09379206053419,1,0.2635,45.45,28.0,-17.842752,31.054555,Free flow,#1D9E75
281617711_3801922333,Nelson Mandela Avenue,Other,primary_link,63.12779755752141,1,0.2695,45.12,29.0,-17.844924,31.062698,Free flow,#1D9E75
281617749_281624949,Sam Nujoma Street (2nd Street),Second Street,tertiary,96.70681846840066,1,0.3279,41.91,40.0,-17.822277,31.048939,Moderate,#BA7517
281617749_281643668,Nelson Mandela Avenue,Other,tertiary,163.93062930565085,1,0.2918,43.9,30.0,-17.810248,31.065457,Free flow,#1D9E75
281617801_3801922333,ED Mnangagwa Road,Other,primary,40.05156658148567,1,0.2828,44.39,29.0,-17.819207,31.064899,Free flow,#1D9E75
281617801_5236561425,Nelson Mandela Avenue,Other,secondary,10.40647832910843,1,0.2951,43.71,30.0,-17.82617,31.068448,Free flow,#1D9E75
281617907_277314702,Enterprise Road,Other,trunk,185.2759515447053,0,0.2749,44.83,29.0,-17.825908,31.055452,Free flow,#1D9E75
281617907_281616528,Selous Avenue,Other,residential,177.36966343026305,0,0.2827,44.39,29.0,-17.823713,31.058151,Free flow,#1D9E75
281617907_281625203,Enterprise Road,Other,trunk,116.5438542077487,0,0.2843,44.31,29.0,-17.824515,31.066061,Free flow,#1D9E75
281617927_281616913,Nelson Mandela Avenue,Other,tertiary,177.43039936996405,1,0.2825,44.4,29.0,-17.82857,31.056812,Free flow,#1D9E75
281617927_281618031,Patrice Lumumba Street,Other,residential,96.1508781881663,1,0.2829,44.38,30.0,-17.830072,31.047738,Free flow,#1D9E75
281617929_281615281,Harare Street,Other,unclassified,12.812119701645182,0,0.2734,44.91,27.0,-17.831488,31.048242,Free flow,#1D9E75
281617929_281615612,Harare Street,Other,secondary,31.23406620519892,1,0.3003,43.43,31.0,-17.837357,31.054814,Moderate,#BA7517
281618031_281617014,Patrice Lumumba Street,Other,residential,101.26405377294864,1,0.2823,44.42,30.0,-17.833339,31.040187,Free flow,#1D9E75
281618031_282780028,George Silundika Avenue,Other,residential,174.38111165986527,0,0.278,44.65,28.0,-17.845327,31.051162,Free flow,#1D9E75
281618074_281617048,Fifth Street,Other,residential,93.70734923558774,0,0.2862,44.2,30.0,-17.831792,31.063022,Free flow,#1D9E75
281618074_281624933,George Silundika Avenue,Other,residential,177.50833938831386,0,0.2832,44.37,28.0,-17.839348,31.031571,Free flow,#1D9E75
281618074_281624937,Fifth Street,Other,residential,290.0967830734552,0,0.2626,45.5,27.0,-17.840325,31.067211,Free flow,#1D9E75
281618074_282780026,George Silundika Avenue,Other,residential,156.96050739422452,0,0.258,45.76,26.0,-17.82943,31.063269,Free flow,#1D9E75
281618118_2269911127,Fifth Street,Other,residential,128.25652348807827,0,0.2593,45.69,26.0,-17.819141,31.048134,Free flow,#1D9E75
281618118_281617048,Fifth Street,Other,residential,135.9080303995798,0,0.315,42.61,33.0,-17.823162,31.057731,Moderate,#BA7517
281618118_282780031,Kwame Nkrumah Avenue,Kwame Nkrumah Ave,residential,158.88743710491454,0,0.3769,39.2,52.0,-17.844288,31.052563,Moderate,#BA7517
281618118_282945130,Kwame Nkrumah Avenue,Kwame Nkrumah Ave,residential,176.22626762457477,0,0.3873,38.63,54.0,-17.839357,31.064299,Moderate,#BA7517
281618140_281617048,Nelson Mandela Avenue,Other,secondary,175.8800313081777,0,0.2809,44.49,28.0,-17.822971,31.061933,Free flow,#1D9E75
281618140_281624933,Sixth Street,Other,residential,95.0977161982096,0,0.2899,44.0,30.0,-17.839297,31.039139,Free flow,#1D9E75
281618140_282945130,Sixth Street,Other,residential,133.7518195802536,0,0.3041,43.21,31.0,-17.832864,31.05815,Moderate,#BA7517
281618140_5236561430,Nelson Mandela Avenue,Other,secondary,96.7013848651907,0,0.265,45.37,28.0,-17.826288,31.050565,Free flow,#1D9E75
281618145_311749532,Simon Mazorodze Road,Other,trunk,575.8167611509416,1,0.29,43.99,30.0,-17.839177,31.053325,Free flow,#1D9E75
281618646_288196921,,Other,trunk_link,47.92460352863869,1,0.2453,46.46,25.0,-17.830062,31.045567,Free flow,#1D9E75
281618646_6189668598,,Other,trunk_link,34.469917244149464,1,0.3161,42.55,32.0,-17.842281,31.069255,Moderate,#BA7517
281618674_282073471,Simon Mazorodze Road,Other,secondary,411.6640617469328,1,0.296,43.66,31.0,-17.836062,31.062482,Free flow,#1D9E75
281618674_6178061167,,Other,trunk_link,188.6904279932058,1,0.3244,42.09,33.0,-17.828243,31.045456,Moderate,#BA7517
281618821_312035442,Lytton Road,Other,secondary,756.7665896468984,0,0.3007,43.4,31.0,-17.844479,31.039765,Moderate,#BA7517
281618821_6190263319,Lytton Road,Other,secondary,19.0075724506724,1,0.2901,43.99,30.0,-17.827218,31.048843,Free flow,#1D9E75
281618829_11118124885,Kaguvi Street,Other,unclassified,4.496320061574555,0,0.3204,42.31,33.0,-17.831124,31.056689,Moderate,#BA7517
281618829_282775342,Bank Street,Other,residential,92.05067048965996,0,0.2855,44.24,29.0,-17.826267,31.05483,Free flow,#1D9E75
281618829_282833201,Kaguvi Street,Other,unclassified,157.72221597716947,0,0.2828,44.39,29.0,-17.829056,31.06452,Free flow,#1D9E75
281618851_281618871,Altena Farm Battle Street,Other,residential,90.1862179921162,0,0.3257,42.02,33.0,-17.819378,31.060089,Moderate,#BA7517
281618851_3522463766,Harare Street,Other,unclassified,153.03644173084348,0,0.3151,42.61,32.0,-17.829894,31.061807,Moderate,#BA7517
281618851_6165116903,Harare Street,Other,unclassified,45.01570246848877,0,0.2736,44.9,27.0,-17.834602,31.055659,Free flow,#1D9E75
281618871_281616596,Mbuya Nehanda Street,Other,residential,217.75545243020707,0,0.2799,44.55,29.0,-17.829919,31.039242,Free flow,#1D9E75
281618871_281618851,Altena Farm Battle Street,Other,residential,90.1862179921162,0,0.2698,45.11,28.0,-17.826345,31.05066,Free flow,#1D9E75
281618871_281619034,Altena Farm Battle Street,Other,residential,91.88863312803292,0,0.2753,44.8,28.0,-17.830542,31.062673,Free flow,#1D9E75
281618897_281619036,Kaguvi Street,Other,unclassified,173.76620488696446,0,0.279,44.6,28.0,-17.830612,31.05204,Free flow,#1D9E75
281618897_315749118,,Other,unclassified,21.274736583521644,1,0.2827,44.39,29.0,-17.836916,31.057345,Free flow,#1D9E75
281619034_2269911187,Chinhoyi Street,Other,tertiary,504.762479193626,0,0.2709,45.05,28.0,-17.836584,31.049483,Free flow,#1D9E75
281619034_281618871,Altena Farm Battle Street,Other,residential,91.88863312803292,0,0.2933,43.81,30.0,-17.842863,31.042681,Free flow,#1D9E75
281619034_283453901,Chinhoyi Street,Other,tertiary,217.2989943736007,0,0.2647,45.39,27.0,-17.816106,31.051353,Free flow,#1D9E75
281619036_281618897,Kaguvi Street,Other,unclassified,173.76620488696446,0,0.2704,45.08,27.0,-17.841515,31.055489,Free flow,#1D9E75
281619036_281619039,Abercorn Street,Other,residential,94.11007679187104,0,0.2849,44.28,30.0,-17.836839,31.04626,Free flow,#1D9E75
281619036_282833211,Kaguvi Street,Other,unclassified,23.381580772114543,0,0.2856,44.24,30.0,-17.837055,31.050278,Free flow,#1D9E75
281619039_281616596,Abercorn Street,Other,residential,94.64940382386408,0,0.2714,45.02,27.0,-17.823361,31.043545,Free flow,#1D9E75
281619039_281619036,Abercorn Street,Other,residential,94.11007679187104,0,0.2798,44.56,29.0,-17.833461,31.063239,Free flow,#1D9E75
281619039_282833190,Harare Street,Other,secondary,195.91183516128123,1,0.294,43.77,30.0,-17.820366,31.049716,Free flow,#1D9E75
281619095_283453901,Chinhoyi Street,Other,tertiary,91.6038071325315,0,0.285,44.27,29.0,-17.836674,31.06643,Free flow,#1D9E75
281619095_3846704841,Fidel Castro Road,Other,secondary,120.64698315320008,1,0.2595,45.67,26.0,-17.828589,31.067157,Free flow,#1D9E75
281619232_283454138,Abdel Gamal Nasser Road,Other,primary,244.2158478502117,1,0.2962,43.65,29.0,-17.838048,31.051757,Free flow,#1D9E75
281619232_287984277,Remembrance Drive,Other,primary,8.899148744966709,0,0.2617,45.55,26.0,-17.812748,31.042886,Free flow,#1D9E75
281619232_4088671132,Remembrance Drive,Other,tertiary,632.5269205427896,0,0.2906,43.96,30.0,-17.841038,31.032579,Free flow,#1D9E75
281619276_281619232,Abdel Gamal Nasser Road,Other,primary,139.45396781139826,1,0.2836,44.35,28.0,-17.828327,31.038451,Free flow,#1D9E75
281619450_281615532,Mbuya Nehanda Street,Other,residential,163.92276945260204,0,0.2668,45.27,27.0,-17.825577,31.03939,Free flow,#1D9E75
281619450_281616596,Mbuya Nehanda Street,Other,residential,198.3413470269819,0,0.2828,44.39,29.0,-17.827444,31.065719,Free flow,#1D9E75
281619450_281619746,Bute street,Other,residential,95.08810150531622,0,0.2759,44.77,29.0,-17.83253,31.05364,Free flow,#1D9E75
281619450_282833190,Bute street,Other,residential,89.39899321100509,0,0.2683,45.19,28.0,-17.832059,31.056259,Free flow,#1D9E75
281619625_281619675,Ivan Maguire Way,Other,unclassified,241.98394702905816,0,0.2583,45.74,25.0,-17.830585,31.031292,Free flow,#1D9E75
281619625_281622685,Ivan Maguire Way,Other,unclassified,381.03389242247096,0,0.2882,44.09,30.0,-17.832205,31.041073,Free flow,#1D9E75
281619625_315749115,,Other,unclassified,55.02602345425705,0,0.2874,44.14,30.0,-17.822775,31.061018,Free flow,#1D9E75
281619675_281619625,Ivan Maguire Way,Other,unclassified,241.98394702905816,0,0.2707,45.06,28.0,-17.812193,31.055276,Free flow,#1D9E75
281619675_282833211,,Other,residential,71.44148041046755,0,0.2677,45.23,28.0,-17.835689,31.051124,Free flow,#1D9E75
281619675_4108398591,Ivan Maguire Way,Other,unclassified,321.4394744301504,0,0.2571,45.81,26.0,-17.842584,31.057936,Free flow,#1D9E75
281619746_281616947,Bute street,Other,residential,92.3870955203858,0,0.2736,44.9,28.0,-17.831706,31.068181,Free flow,#1D9E75
281619746_281619095,Chinhoyi Street,Other,tertiary,104.4939699290564,1,0.2777,44.67,29.0,-17.80906,31.050418,Free flow,#1D9E75
281619746_281619450,Bute street,Other,residential,95.08810150531622,0,0.2781,44.65,28.0,-17.837779,31.053196,Free flow,#1D9E75
281619978_281622241,Simon Mazorodze Road,Other,secondary,253.074149045698,1,0.2896,44.02,30.0,-17.817044,31.054375,Free flow,#1D9E75
281619978_283240822,,Other,residential,10.55868779960424,0,0.2999,43.45,31.0,-17.816716,31.075416,Free flow,#1D9E75
281619978_3522463771,,Other,residential,86.83001008053604,0,0.2937,43.79,29.0,-17.835656,31.03245,Free flow,#1D9E75
281620066_312112323,Simon Mazorodze Road,Other,unclassified,19.89921449212093,0,0.2839,44.33,29.0,-17.826127,31.059068,Free flow,#1D9E75
281620066_312361110,Simon Mazorodze Road,Other,unclassified,397.0572666637462,0,0.2947,43.73,31.0,-17.817135,31.051434,Free flow,#1D9E75
281620066_6382349022,Simon Mazorodze Road,Other,trunk,377.37365111895264,1,0.2941,43.77,30.0,-17.834175,31.057954,Free flow,#1D9E75
281620156_3519879080,Fidel Castro Road,Other,secondary_link,21.324161046577764,1,0.3026,43.3,30.0,-17.832685,31.046244,Moderate,#BA7517
281620156_3522463765,Fidel Castro Road,Other,secondary,122.666039236633,1,0.2704,45.07,27.0,-17.835894,31.052064,Free flow,#1D9E75
281622054_283240822,Fidel Castro Road,Other,secondary,98.20343910780508,1,0.2838,44.33,29.0,-17.83957,31.059338,Free flow,#1D9E75
281622241_281618145,Simon Mazorodze Road,Other,secondary,185.1099390609229,1,0.2763,44.75,29.0,-17.836468,31.082311,Free flow,#1D9E75
281622241_281619276,,Other,primary_link,341.14095680415426,1,0.3085,42.97,32.0,-17.841346,31.060262,Moderate,#BA7517
281622685_281619625,Ivan Maguire Way,Other,unclassified,381.0338924224709,0,0.2541,45.98,27.0,-17.830668,31.04442,Free flow,#1D9E75
281622685_6179981449,,Other,trunk_link,59.12258273210718,1,0.2818,44.44,28.0,-17.837493,31.048479,Free flow,#1D9E75
281622730_281616520,Abdel Gamal Nasser Road,Other,trunk,391.7026273569584,1,0.3021,43.33,31.0,-17.828972,31.048195,Moderate,#BA7517
281622730_281622685,,Other,trunk_link,110.03372570131914,1,0.2751,44.82,29.0,-17.844164,31.035355,Free flow,#1D9E75
281622854_281614332,Mazowe Street,Other,residential,175.5784891332138,0,0.2995,43.47,31.0,-17.828148,31.049375,Free flow,#1D9E75
281622854_281614377,Mazowe Street,Other,residential,191.3885403634454,0,0.2855,44.24,29.0,-17.823882,31.059543,Free flow,#1D9E75
281622854_6177665164,Deary Avenue,Other,residential,195.43912835192785,0,0.28,44.54,29.0,-17.84788,31.040343,Free flow,#1D9E75
281623134_312737178,Vitalis Zvinavashe Road,Other,primary,79.4972324513832,0,0.2941,43.76,31.0,-17.827782,31.062562,Free flow,#1D9E75
281623134_3131177553,,Other,residential,143.67576407416965,0,0.3049,43.17,31.0,-17.820536,31.057199,Moderate,#BA7517
281623134_6290533084,Vitalis Zvinavashe Road,Other,primary,169.5238602729409,0,0.3063,43.09,31.0,-17.841225,31.045509,Moderate,#BA7517
281623499_5169601606,Vitalis Zvinavashe Road,Other,primary,30.10345228378328,0,0.2788,44.61,28.0,-17.81676,31.051179,Free flow,#1D9E75
281623499_5169601607,Chiremba Road,Other,secondary,32.4692294978406,0,0.2707,45.06,27.0,-17.8274,31.067822,Free flow,#1D9E75
